,balance_code,mmr_p1,mmr_p2,mmr_winner,winrate1,winrate2
1441,1.0,10289,8524,10289,0.25,0.6122448979999999
1442,1.0,3112,16524,3112,0.486486486,0.647058824
1443,1.0,10289,8524,8524,0.5412621360000001,0.552238806
1444,1.0,3112,16524,16524,0.486486486,0.569014085
1445,1.0,10289,3112,3112,0.5412621360000001,0.486486486
1446,1.0,10289,3112,10289,0.4,0.486486486
1447,1.0,1867,1908,1908,0.47619047600000003,0.538461538
1448,1.0,998,8606,998,0.692307692,0.6
1449,1.0,3112,1908,3112,0.486486486,0.538461538
1450,1.0,16524,10151,16524,0.569014085,0.5
1451,1.0,1867,8606,8606,0.47619047600000003,0.666666667
1452,1.0,1546,10151,1546,0.3125,0.5
1453,1.0,16524,11109,11109,0.569014085,0.49206349200000005
1454,1.0,3007,4230,4230,0.35714285700000004,0.6105263160000001
1455,1.0,8524,11109,8524,0.487179487,0.49206349200000005
1456,1.0,11109,8524,8524,0.49206349200000005,0.6122448979999999
1457,1.0,1867,16524,1867,0.5555555560000001,0.647058824
1458,1.0,1546,4230,4230,0.3125,0.5
1459,1.0,11109,1867,1867,0.49206349200000005,0.5555555560000001
1460,1.0,11109,8524,8524,0.49206349200000005,0.538461538
1461,1.0,11109,8524,8524,0.49206349200000005,0.552238806
1462,1.0,1867,16524,16524,0.5555555560000001,0.569014085
1463,1.0,11109,1867,1867,0.49206349200000005,0.5555555560000001
1464,1.0,11109,8524,11109,0.49206349200000005,0.552238806
1465,1.0,11109,8524,11109,0.49206349200000005,0.487179487
1466,1.0,4230,1546,4230,0.6105263160000001,0.3125
1467,1.0,4230,5820,5820,0.6105263160000001,0.7142857140000001
1468,1.0,11109,16524,11109,0.49206349200000005,0.647058824
1469,1.0,1546,8606,1546,0.3125,0.46153846200000004
1470,1.0,16524,4983,16524,0.569014085,0.2
1471,1.0,1546,4230,1546,0.3125,0.5
1472,1.0,1546,4230,1546,0.75,0.5
1473,1.0,11109,16524,16524,0.49206349200000005,0.569014085
1474,1.0,13656,10289,13656,0.556485356,0.26666666699999997
1475,1.0,13656,10289,13656,0.556485356,0.36
1476,1.0,3007,15558,3007,0.5,0.41176470600000004
1477,1.0,16524,10289,16524,0.647058824,0.4
1478,1.0,13656,10289,10289,0.556485356,0.428571429
1479,1.0,472,1092,1092,0.7142857140000001,0.857142857
1480,1.0,8524,15558,15558,0.666666667,0.41176470600000004
1481,1.0,1210,543,543,0.28571428600000004,0.4
1482,1.0,1908,1210,1908,0.5,0.28571428600000004
1483,1.0,4983,2047,2047,0.25,0.48387096799999996
1484,1.0,8606,3112,8606,0.46153846200000004,0.486486486
1485,1.0,3007,5820,3007,0.45161290299999995,0.7142857140000001
1486,1.0,11109,5820,11109,0.49206349200000005,0.44
1487,1.0,16524,4983,16524,0.647058824,0.538461538
1488,1.0,8524,3112,3112,0.487179487,0.486486486
1489,1.0,10151,3434,3434,0.5,0.606557377
1490,1.0,10151,1867,10151,0.46153846200000004,0.5555555560000001
1491,1.0,3434,10151,3434,0.606557377,0.5
1492,1.0,3434,10151,10151,0.606557377,0.5
1493,1.0,6337,10151,10151,0.375,0.571428571
1494,1.0,16524,1014,1014,0.569014085,0.4
1495,1.0,1014,15234,15234,0.4,0.546153846
1496,1.0,10289,2345,2345,0.36,0.578947368
1497,1.0,10289,13656,13656,0.4,0.556485356
1498,1.0,1210,3434,3434,0.7777777779999999,0.606557377
1499,1.0,8524,10289,8524,0.487179487,0.333333333
1500,1.0,8524,3434,3434,0.487179487,0.606557377
1501,1.0,5885,2625,5885,0.5277777779999999,0.14285714300000002
1502,1.0,8524,3434,8524,0.487179487,0.606557377
1503,1.0,3434,10151,10151,0.606557377,0.46153846200000004
1504,1.0,1546,10289,10289,0.3125,0.5
1505,1.0,10289,1546,10289,0.4,0.0
1506,1.0,3112,10289,10289,0.486486486,0.333333333
1507,1.0,9660,1546,9660,0.489361702,0.3125
1508,1.0,543,4230,543,0.666666667,0.6105263160000001
1509,1.0,4230,998,4230,0.6105263160000001,0.692307692
1510,1.0,11109,4983,11109,0.49206349200000005,0.538461538
1511,1.0,4230,3434,4230,0.6105263160000001,0.606557377
1512,1.0,8524,3434,3434,0.487179487,0.606557377
1513,1.0,8524,4230,4230,0.487179487,0.6105263160000001
1514,1.0,2345,13656,13656,0.578947368,0.556485356
1515,1.0,4230,8524,4230,0.6105263160000001,0.487179487
1516,1.0,3403,2345,2345,0.75,0.578947368
1517,1.0,8524,4983,8524,0.487179487,0.538461538
1518,1.0,8524,4230,4230,0.6122448979999999,0.6105263160000001
1519,1.0,8606,16524,16524,0.352941176,0.647058824
1520,1.0,3403,10151,10151,0.75,0.5
1521,1.0,3434,10151,3434,0.606557377,0.5
1522,1.0,11109,10151,11109,0.49206349200000005,0.5
1523,1.0,579,11109,11109,0.333333333,0.49206349200000005
1524,1.0,10289,13656,10289,0.5412621360000001,0.556485356
1525,1.0,2345,1908,2345,0.578947368,0.538461538
1526,1.0,4230,1908,4230,0.6105263160000001,0.5
1527,1.0,11810,4230,4230,0.409090909,0.6105263160000001
1528,1.0,6337,10151,10151,0.375,0.586956522
1529,1.0,10289,8524,8524,0.5412621360000001,0.487179487
1530,1.0,8524,10289,10289,0.487179487,0.833333333
1531,1.0,4230,10151,10151,0.5,0.46153846200000004
1532,1.0,10151,4230,4230,0.5,0.6105263160000001
1533,1.0,8524,1210,8524,0.487179487,0.28571428600000004
1534,1.0,3927,4230,4230,0.4,0.6105263160000001
1535,1.0,1546,3434,3434,0.41666666700000005,0.606557377
1536,1.0,10289,3434,3434,0.333333333,0.606557377
1537,1.0,3434,10289,10289,0.606557377,0.36
1538,1.0,1546,1210,1546,0.3125,0.5
1539,1.0,8524,4230,4230,0.487179487,0.6105263160000001
1540,1.0,10151,8524,8524,0.5,0.6122448979999999
1541,1.0,10289,3434,3434,0.428571429,0.333333333
1542,1.0,10289,1210,10289,0.5412621360000001,0.0
1543,1.0,13656,1210,1210,0.47552447600000003,0.28571428600000004
1544,1.0,4230,3434,4230,0.6105263160000001,0.606557377
1545,1.0,1210,1546,1210,0.7777777779999999,0.41666666700000005
1546,1.0,8524,4230,4230,0.487179487,0.6105263160000001
1547,1.0,8524,3434,8524,0.6122448979999999,0.606557377
1548,1.0,73,472,472,0.25,1.0
1549,1.0,1210,8524,1210,0.5,0.487179487
1550,1.0,4418,10151,10151,0.5,0.5
1551,1.0,4418,10151,4418,0.556818182,0.5
1552,1.0,4418,5885,4418,0.6,0.5277777779999999
1553,1.0,3434,10151,10151,0.606557377,0.6521739129999999
1554,1.0,3434,10151,3434,0.606557377,0.5
1555,1.0,16524,1546,1546,0.647058824,0.3125
1556,1.0,543,1546,1546,0.666666667,0.41666666700000005
1557,1.0,3007,543,543,0.529411765,0.5
1558,1.0,3434,4418,4418,0.606557377,0.556818182
1559,1.0,4418,8524,8524,0.556818182,0.52
1560,1.0,4230,3434,3434,0.6105263160000001,0.606557377
1561,1.0,5820,1867,1867,0.526315789,0.5555555560000001
1562,1.0,1007,695,1007,0.384615385,0.666666667
1563,1.0,3007,5820,5820,0.448275862,0.7142857140000001
1564,1.0,4230,3007,3007,0.6105263160000001,0.448275862
1565,1.0,4230,3007,4230,0.5,0.448275862
1566,1.0,4230,3007,3007,0.5,0.448275862
1567,1.0,3007,4230,4230,0.448275862,0.5671641789999999
1568,1.0,3007,10151,10151,0.448275862,0.5
1569,1.0,4230,10151,10151,0.6105263160000001,0.5
1570,1.0,1546,9660,1546,1.0,0.489361702
1571,1.0,4983,8606,8606,0.590909091,0.666666667
1572,1.0,8524,10151,10151,0.487179487,0.5
1573,1.0,4230,4418,4230,0.5671641789999999,0.556818182
1574,1.0,2047,1007,2047,0.833333333,0.571428571
1575,1.0,8524,4983,8524,0.487179487,0.590909091
1576,1.0,1210,2345,1210,0.5,0.578947368
1577,1.0,3007,4230,4230,0.529411765,0.7
1578,1.0,4230,2345,2345,0.5,0.578947368
1579,1.0,2345,13656,2345,0.578947368,0.556485356
1580,1.0,8524,4418,4418,0.487179487,0.36842105299999994
1581,1.0,4230,8524,4230,0.6105263160000001,0.487179487
1582,1.0,2345,3007,2345,0.578947368,0.45161290299999995
1583,1.0,2345,8524,2345,0.578947368,0.487179487
1584,1.0,4230,10151,4230,0.5671641789999999,0.5
1585,1.0,8524,2345,8524,0.6122448979999999,0.578947368
1586,1.0,3434,4230,4230,0.333333333,0.6105263160000001
1587,1.0,3434,16524,3434,0.606557377,0.647058824
1588,1.0,8524,3434,3434,0.487179487,0.606557377
1589,1.0,2345,3007,3007,0.578947368,0.448275862
1590,1.0,4230,2345,4230,0.6105263160000001,0.578947368
1591,1.0,3007,4230,4230,0.448275862,0.5
1592,1.0,3007,4230,3007,0.46666666700000003,0.5
1593,1.0,2345,13656,13656,0.578947368,0.556485356
1594,1.0,15234,1172,15234,0.546153846,0.538461538
1595,1.0,4230,2345,4230,0.5671641789999999,0.578947368
1596,1.0,4230,10151,10151,0.5671641789999999,0.5
1597,1.0,1162,3434,3434,0.0,0.606557377
1598,1.0,3434,16524,16524,0.606557377,0.5555555560000001
1599,1.0,16524,1546,1546,0.569014085,0.41666666700000005
1600,1.0,16524,1546,16524,0.647058824,0.3125
1601,1.0,3434,8524,3434,0.606557377,0.538461538
1602,1.0,3434,1014,1014,0.606557377,0.4
1603,1.0,1007,5820,5820,0.384615385,0.666666667
1604,1.0,3434,10151,3434,0.606557377,0.5
1605,1.0,3434,5820,3434,0.606557377,0.689655172
1606,1.0,16524,15558,16524,0.647058824,0.5
1607,1.0,16524,1867,16524,0.647058824,0.5555555560000001
1608,1.0,16524,4230,16524,0.569014085,0.6105263160000001
1609,1.0,3112,1867,1867,0.486486486,0.5555555560000001
1610,1.0,4230,16524,16524,0.5,0.569014085
1611,1.0,1867,15558,15558,0.5555555560000001,0.597325409
1612,1.0,5885,1014,5885,0.5277777779999999,0.4
1613,1.0,8606,4983,4983,0.46153846200000004,0.538461538
1614,1.0,8606,15558,15558,0.5471698110000001,0.5
1615,1.0,3007,10151,3007,0.529411765,0.5
1616,1.0,16524,4230,4230,0.569014085,0.5671641789999999
1617,1.0,1867,1014,1014,0.375,0.4
1618,1.0,3007,1867,1867,0.46666666700000003,0.5555555560000001
1619,1.0,1014,3007,1014,0.4,0.46666666700000003
1620,1.0,4230,1867,4230,0.5671641789999999,0.26666666699999997
1621,1.0,1867,4230,4230,0.26666666699999997,0.5
1622,1.0,1014,1867,1014,0.4,0.26666666699999997
1623,1.0,1867,1014,1867,0.47619047600000003,0.4
1624,1.0,4230,1014,4230,0.7,0.4
1625,1.0,3007,1867,1867,0.7777777779999999,0.571428571
1626,1.0,3007,5820,5820,0.46666666700000003,0.571428571
1627,1.0,4418,3007,3007,0.566666667,0.448275862
1628,1.0,1908,10151,10151,0.0,0.5
1629,1.0,1867,4230,1867,0.571428571,0.5671641789999999
1630,1.0,4230,5820,5820,0.5671641789999999,0.52173913
1631,1.0,10289,4418,4418,0.5412621360000001,0.556818182
1632,1.0,16524,1162,16524,0.647058824,0.0
1633,1.0,4230,3434,3434,0.5671641789999999,0.606557377
1634,1.0,11109,10151,10151,0.49206349200000005,0.5
1635,1.0,4230,2047,4230,0.5671641789999999,0.48387096799999996
1636,1.0,1162,4418,1162,0.375,0.556818182
1637,1.0,8524,3434,8524,0.487179487,0.606557377
1638,1.0,11810,10289,10289,0.5,0.4
1639,1.0,1546,8524,8524,0.3125,0.487179487
1640,1.0,10289,1546,10289,0.5412621360000001,0.41666666700000005
1641,1.0,8606,3434,3434,0.352941176,0.606557377
1642,1.0,1908,3007,3007,0.5,0.7777777779999999
1643,1.0,8524,8606,8606,0.487179487,0.6
1644,1.0,8524,11810,11810,0.52,0.637096774
1645,1.0,5885,2625,2625,0.5277777779999999,0.666666667
1646,1.0,4230,1162,1162,0.6105263160000001,0.8
1647,1.0,472,13656,472,0.6,0.556485356
1648,1.0,8524,15558,15558,0.487179487,0.597325409
1649,1.0,8524,3007,3007,0.487179487,0.7777777779999999
1650,1.0,4230,3007,3007,0.7,0.7777777779999999
1651,1.0,4230,10151,10151,0.5671641789999999,0.5
1652,1.0,3007,4230,3007,0.45161290299999995,0.5671641789999999
1653,1.0,8524,13656,13656,0.6122448979999999,0.556485356
1654,1.0,4230,8524,4230,0.6105263160000001,0.487179487
1655,1.0,3007,4230,4230,0.45161290299999995,0.5
1656,1.0,10151,11109,11109,0.5,0.49206349200000005
1657,1.0,13656,8524,8524,0.404255319,0.552238806
1658,1.0,8524,13656,8524,0.552238806,0.556485356
1659,1.0,8606,13656,8606,0.608695652,0.556485356
1660,1.0,8524,13656,13656,0.552238806,0.556485356
1661,1.0,2456,1867,2456,0.25,0.26666666699999997
1662,1.0,13656,8524,13656,0.556485356,0.538461538
1663,1.0,13656,11810,11810,0.556485356,0.637096774
1664,1.0,3434,5820,5820,0.606557377,1.0
1665,1.0,11810,13656,11810,0.637096774,0.556485356
1666,1.0,543,2456,2456,0.0,0.666666667
1667,1.0,9660,1867,1867,0.5,0.571428571
1668,1.0,1867,1162,1867,0.571428571,0.8
1669,1.0,4418,3216,3216,0.556818182,0.653061224
1670,1.0,2456,9660,9660,0.666666667,0.489361702
1671,1.0,1014,3927,3927,0.0,0.5
1672,1.0,3216,4418,4418,0.375,0.556818182
1673,1.0,1908,5820,5820,0.538461538,1.0
1674,1.0,2047,8524,8524,0.48387096799999996,0.487179487
1675,1.0,3007,1007,3007,0.448275862,0.384615385
1676,1.0,3434,4983,3434,0.606557377,0.590909091
1677,1.0,4983,16524,16524,0.590909091,0.647058824
1678,1.0,11109,10151,11109,0.49206349200000005,0.5
1679,1.0,4983,4230,4983,0.590909091,0.6105263160000001
1680,1.0,11109,3007,11109,0.49206349200000005,0.46666666700000003
1681,1.0,4230,1867,4230,0.6105263160000001,0.571428571
1682,1.0,13656,8524,13656,0.556485356,0.552238806
1683,1.0,3434,2456,2456,0.606557377,0.538461538
1684,1.0,4983,10151,4983,0.590909091,0.5
1685,1.0,5885,2625,5885,0.5277777779999999,0.59375
1686,1.0,5885,1867,5885,0.5277777779999999,0.571428571
1687,1.0,4983,3007,3007,0.0,0.46666666700000003
1688,1.0,1546,543,543,0.41666666700000005,0.666666667
1689,1.0,543,9660,543,0.666666667,0.489361702
1690,1.0,543,1546,543,0.4,0.41666666700000005
1691,1.0,4230,10289,4230,0.6105263160000001,0.428571429
1692,1.0,10289,4230,4230,0.4,0.5
1693,1.0,4230,10151,4230,0.5671641789999999,0.5
1694,1.0,3434,1007,3434,0.606557377,0.384615385
1695,1.0,4983,4230,4230,0.5,0.5671641789999999
1696,1.0,10151,15558,10151,0.46153846200000004,0.41176470600000004
1697,1.0,3007,8606,8606,0.46666666700000003,0.333333333
1698,1.0,4230,10289,4230,0.5671641789999999,0.4
1699,1.0,543,10289,10289,0.666666667,0.428571429
1700,1.0,543,10289,543,1.0,0.5
1701,1.0,8606,8524,8606,0.666666667,0.487179487
1702,1.0,8524,10289,10289,0.487179487,0.4
1703,1.0,16524,13656,16524,0.647058824,0.556485356
1704,1.0,8524,13656,8524,0.487179487,0.47552447600000003
1705,1.0,3007,5820,5820,0.7777777779999999,0.52173913
1706,1.0,4983,15558,15558,0.590909091,0.597325409
1707,1.0,3007,3434,3007,0.75,0.606557377
1708,1.0,3434,15558,3434,0.606557377,0.597325409
1709,1.0,4230,8606,4230,0.6105263160000001,0.5
1710,1.0,4230,10151,10151,0.5671641789999999,0.586956522
1711,1.0,16524,9660,9660,0.569014085,0.5
1712,1.0,3927,3112,3927,0.4,0.486486486
1713,1.0,6337,15558,15558,0.594736842,0.41176470600000004
1714,1.0,2345,13656,13656,0.578947368,0.556485356
1715,1.0,2345,1908,1908,0.578947368,0.538461538
1716,1.0,9660,10151,10151,0.5,0.5
1717,1.0,4983,9660,9660,0.590909091,0.5
1718,1.0,4983,13656,13656,0.590909091,0.556485356
1719,1.0,6337,10151,6337,0.5555555560000001,0.5
1720,1.0,2345,2047,2047,0.578947368,0.48387096799999996
1721,1.0,1014,543,543,0.545454545,0.666666667
1722,1.0,1014,1867,1014,0.545454545,0.47619047600000003
1723,1.0,3434,16524,3434,0.606557377,0.647058824
1724,1.0,10151,2345,2345,0.586956522,0.578947368
1725,1.0,6337,10151,6337,0.375,0.586956522
1726,1.0,13656,8524,8524,0.556485356,0.487179487
1727,1.0,16524,1546,16524,0.8,0.41666666700000005
1728,1.0,1546,8524,8524,0.3125,0.487179487
1729,1.0,3403,4983,3403,0.833333333,0.3125
1730,1.0,4621,1172,1172,0.545454545,0.538461538
1731,1.0,5820,1092,1092,0.571428571,0.571428571
1732,1.0,4621,1908,4621,0.454545455,0.538461538
1733,1.0,2456,15558,15558,0.0,0.597325409
1734,1.0,3216,4418,3216,0.5,0.556818182
1735,1.0,586,15558,15558,0.333333333,1.0
1736,1.0,586,15558,15558,0.333333333,0.597325409
1737,1.0,998,3927,998,0.692307692,0.588235294
1738,1.0,4418,3216,3216,0.6,0.333333333
1739,1.0,3403,3007,3007,0.4,0.529411765
1740,1.0,4983,6337,4983,0.3125,0.375
1741,1.0,8524,3216,3216,0.487179487,0.534883721
1742,1.0,16524,10151,10151,0.569014085,0.5
1743,1.0,4418,3216,4418,0.556818182,0.5
1744,1.0,11810,3216,3216,0.637096774,0.534883721
1745,1.0,16524,11810,11810,0.569014085,0.637096774
1746,1.0,11810,1787,11810,0.637096774,0.36111111100000004
1747,1.0,1787,210,1787,0.36111111100000004,0.0
1748,1.0,1787,210,1787,0.36111111100000004,0.0
1749,1.0,1007,4983,4983,0.2,0.590909091
1750,1.0,1787,210,1787,0.36111111100000004,0.0
1751,1.0,10289,4230,10289,0.5412621360000001,0.6105263160000001
1752,1.0,3216,3007,3216,0.653061224,0.448275862
1753,1.0,1546,13656,13656,0.3125,0.556485356
1754,1.0,2345,6337,6337,0.578947368,0.375
1755,1.0,5820,8606,5820,0.52173913,0.444444444
1756,1.0,1546,8524,1546,0.41666666700000005,0.487179487
1757,1.0,203,3112,3112,0.0,0.486486486
1758,1.0,8524,6337,6337,0.487179487,0.375
1759,1.0,8524,2047,8524,0.6122448979999999,0.48387096799999996
1760,1.0,3216,4418,4418,0.534883721,0.42105263200000004
1761,1.0,11109,10151,11109,0.49206349200000005,0.5
1762,1.0,543,10289,543,0.666666667,0.428571429
1763,1.0,543,10289,10289,0.4,0.333333333
1764,1.0,1908,10151,10151,0.0,0.5
1765,1.0,1908,5820,5820,0.0,0.689655172
1766,1.0,6337,5820,6337,1.0,0.689655172
1767,1.0,8524,9660,8524,0.487179487,0.489361702
1768,1.0,9660,13656,13656,0.489361702,0.556485356
1769,1.0,998,4029,998,0.8,0.25
1770,1.0,543,3007,3007,0.666666667,0.35714285700000004
1771,1.0,543,15558,543,1.0,0.41176470600000004
1772,1.0,4230,4029,4230,0.5,0.0
1773,1.0,4029,4230,4230,0.0,0.6105263160000001
1774,1.0,4029,165,165,0.25,0.5
1775,1.0,4029,165,4029,1.0,0.5
1776,1.0,8524,740,8524,0.487179487,0.0
1777,1.0,4029,8524,8524,0.25,0.487179487
1778,1.0,4230,8606,8606,0.5671641789999999,0.681818182
1779,1.0,3434,8606,3434,0.606557377,0.333333333
1780,1.0,740,10151,10151,0.0,0.571428571
1781,1.0,165,3007,165,1.0,0.45161290299999995
1782,1.0,165,10151,10151,0.0,0.571428571
1783,1.0,740,165,165,0.0,0.5
1784,1.0,8606,4230,8606,0.681818182,0.5671641789999999
1785,1.0,4029,740,4029,0.6,0.0
1786,1.0,4029,10151,10151,0.0,0.586956522
1787,1.0,10151,10289,10151,0.586956522,0.0
1788,1.0,740,4029,4029,0.0,0.523489933
1789,1.0,10151,10289,10289,0.586956522,0.5412621360000001
1790,1.0,8524,15558,15558,0.487179487,0.597325409
1791,1.0,740,10151,740,0.5,0.5
1792,1.0,740,10289,10289,0.0,0.5412621360000001
1793,1.0,15558,10151,15558,0.597325409,0.586956522
1794,1.0,10289,740,740,0.0,1.0
1795,1.0,740,4230,4230,0.5,0.5671641789999999
1796,1.0,740,10151,740,0.666666667,0.434782609
1797,1.0,8606,4230,4230,0.666666667,0.6105263160000001
1798,1.0,740,10151,10151,0.666666667,0.586956522
1799,1.0,8524,4029,4029,0.487179487,0.523489933
1800,1.0,740,15558,15558,0.65,0.597325409
1801,1.0,4029,8606,8606,0.111111111,0.681818182
1802,1.0,10289,740,740,0.5412621360000001,0.666666667
1803,1.0,4230,740,740,0.333333333,0.65
1804,1.0,740,4029,4029,0.65,0.523489933
1805,1.0,10289,4230,10289,0.428571429,0.6105263160000001
1806,1.0,8606,4029,8606,0.533333333,0.523489933
1807,1.0,10151,740,740,0.434782609,0.65
1808,1.0,740,8606,740,0.65,0.333333333
1809,1.0,586,15558,15558,0.5,0.597325409
1810,1.0,10151,8606,8606,0.434782609,0.681818182
1811,1.0,740,586,740,0.65,0.666666667
1812,1.0,10151,4230,4230,0.586956522,0.5671641789999999
1813,1.0,740,586,586,0.65,0.666666667
1814,1.0,8606,740,740,0.46153846200000004,0.65
1815,1.0,10151,8606,10151,0.6521739129999999,0.333333333
1816,1.0,4029,210,210,0.523489933,0.5
1817,1.0,740,586,740,0.65,0.0
1818,1.0,740,586,586,0.65,0.666666667
1819,1.0,4230,3434,4230,0.5671641789999999,0.606557377
1820,1.0,16524,3434,16524,0.569014085,0.606557377
1821,1.0,740,10151,740,0.65,0.6521739129999999
1822,1.0,10151,16524,16524,0.586956522,0.375
1823,1.0,11109,3434,3434,0.49206349200000005,0.606557377
1824,1.0,16524,11810,11810,0.569014085,0.637096774
1825,1.0,16524,13656,16524,0.647058824,0.556485356
1826,1.0,740,3112,740,0.65,0.486486486
1827,1.0,13656,1546,1546,0.556485356,0.41666666700000005
1828,1.0,1162,3927,3927,0.0,0.588235294
1829,1.0,740,8606,8606,0.65,0.5471698110000001
1830,1.0,4230,740,740,0.5671641789999999,0.65
1831,1.0,10151,740,740,0.625,0.65
1832,1.0,10151,15558,10151,0.49479166700000005,0.597325409
1833,1.0,740,4230,4230,0.65,0.5671641789999999
1834,1.0,16524,4230,4230,0.0,0.5671641789999999
1835,1.0,4230,3007,4230,0.5671641789999999,0.45161290299999995
1836,1.0,740,4230,4230,0.65,0.5671641789999999
1837,1.0,4230,740,740,0.5671641789999999,0.65
1838,1.0,994,16524,16524,0.0,0.569014085
1839,1.0,4230,994,4230,0.5671641789999999,0.0
1840,1.0,4230,994,4230,0.5671641789999999,0.0
1841,1.0,3403,3007,3007,0.4,0.45161290299999995
1842,1.0,3403,3216,3403,0.7692307690000001,0.0
1843,1.0,735,994,735,0.222222222,0.5
1844,1.0,8606,4230,4230,0.5,0.5671641789999999
1845,1.0,740,1162,740,0.65,0.375
1846,1.0,4230,994,994,0.5671641789999999,0.5
1847,1.0,11109,15558,11109,0.49206349200000005,0.597325409
1848,1.0,165,16524,16524,0.5,0.569014085
1849,1.0,994,16524,16524,0.4,0.544117647
1850,1.0,994,4230,994,0.4,0.5671641789999999
1851,1.0,165,10151,10151,0.5,0.586956522
1852,1.0,4230,10151,10151,0.5671641789999999,0.666666667
1853,1.0,994,10151,994,0.428571429,0.586956522
1854,1.0,4230,10151,10151,0.5,0.666666667
1855,1.0,994,3007,994,0.5,0.45161290299999995
1856,1.0,3007,10151,10151,0.45161290299999995,0.586956522
1857,1.0,994,3007,3007,0.4,0.7777777779999999
1858,1.0,994,16524,16524,0.428571429,0.375
1859,1.0,4230,994,994,0.6105263160000001,0.5
1860,1.0,10151,4230,10151,0.625,0.5
1861,1.0,994,10151,994,0.428571429,0.49479166700000005
1862,1.0,994,15558,15558,0.333333333,0.597325409
1863,1.0,994,10151,10151,0.0,0.625
1864,1.0,994,4230,4230,0.5,0.6105263160000001
1865,1.0,4230,10151,10151,0.6105263160000001,0.49479166700000005
1866,1.0,735,994,735,0.222222222,0.428571429
1867,1.0,994,10151,994,0.428571429,0.46153846200000004
1868,1.0,994,10151,10151,0.428571429,0.625
1869,1.0,4230,735,4230,0.6105263160000001,0.222222222
1870,1.0,4230,994,994,0.6105263160000001,0.333333333
1871,1.0,994,10151,10151,0.333333333,0.49479166700000005
1872,1.0,740,10289,740,0.65,0.36
1873,1.0,3007,6337,3007,1.0,0.375
1874,1.0,10151,994,10151,0.625,0.333333333
1875,1.0,994,3007,994,0.25,0.5
1876,1.0,3112,16524,16524,0.486486486,0.5555555560000001
1877,1.0,3007,10151,3007,0.7,0.5
1878,1.0,4230,10151,10151,0.6105263160000001,0.625
1879,1.0,6337,10151,10151,0.0,0.49479166700000005
1880,1.0,10289,994,994,0.333333333,0.5
1881,1.0,8524,4230,4230,0.487179487,0.6105263160000001
1882,1.0,10151,994,10151,0.49479166700000005,0.25
1883,1.0,994,10151,10151,0.333333333,0.5
1884,1.0,10151,4230,4230,0.5,0.5
1885,1.0,10151,4230,4230,0.49479166700000005,0.5
1886,1.0,8606,8524,8606,0.3125,0.487179487
1887,1.0,3007,10151,3007,0.529411765,0.25
1888,1.0,6337,3007,6337,0.5,0.35714285700000004
1889,1.0,3927,4230,4230,0.4,0.5671641789999999
1890,1.0,4230,8524,8524,0.5,0.487179487
1891,1.0,994,3007,994,0.333333333,0.35714285700000004
1892,1.0,3007,6337,3007,0.529411765,0.333333333
1893,1.0,4230,3007,4230,0.6105263160000001,0.45161290299999995
1894,1.0,4029,8524,4029,0.5,0.487179487
1895,1.0,8524,4230,8524,0.487179487,0.6105263160000001
1896,1.0,4230,8606,4230,0.5671641789999999,0.3125
1897,1.0,8524,13656,13656,0.487179487,0.556485356
1898,1.0,3007,3216,3007,0.45161290299999995,0.307692308
1899,1.0,2456,5820,5820,0.25,0.529411765
1900,1.0,9660,13656,13656,0.489361702,0.556485356
1901,1.0,8524,13656,13656,0.487179487,0.556485356
1902,1.0,16524,13656,13656,0.569014085,0.556485356
1903,1.0,1546,4983,1546,0.41666666700000005,0.25
1904,1.0,4418,3216,4418,0.566666667,0.534883721
1905,1.0,4621,4418,4418,0.666666667,0.75
1906,1.0,10289,1210,1210,0.36,0.7777777779999999
1907,1.0,8524,13656,13656,0.487179487,0.556485356
1908,1.0,5885,1867,1867,0.5277777779999999,0.5555555560000001
1909,1.0,6337,203,203,0.375,1.0
1910,1.0,8606,8524,8606,0.5471698110000001,0.487179487
1911,1.0,1210,3927,1210,0.7777777779999999,0.0
1912,1.0,1007,1162,1162,0.384615385,1.0
1913,1.0,1546,4418,4418,0.41666666700000005,0.556818182
1914,1.0,8606,8524,8524,0.166666667,0.552238806
1915,1.0,8524,13656,8524,0.552238806,0.556485356
1916,1.0,9660,1162,1162,0.5,1.0
1917,1.0,695,937,695,0.666666667,0.529411765
1918,1.0,6337,5820,5820,0.0,0.857142857
1919,1.0,1546,4418,1546,0.41666666700000005,0.428571429
1920,1.0,9660,2456,9660,0.5,0.25
1921,1.0,4983,1546,4983,0.5,0.3125
1922,1.0,1908,5820,5820,0.0,0.44
1923,1.0,5885,3216,5885,0.5277777779999999,0.534883721
1924,1.0,16524,4418,4418,0.5555555560000001,0.556818182
1925,1.0,16524,4983,4983,0.28571428600000004,0.3125
1926,1.0,10289,9660,9660,0.0,0.5
1927,1.0,994,10151,994,1.0,0.46153846200000004
1928,1.0,15558,5820,15558,0.597325409,0.523809524
1929,1.0,3403,6337,3403,0.307692308,0.333333333
1930,1.0,15558,10151,15558,0.597325409,0.625
1931,1.0,3216,10151,10151,0.0,0.625
1932,1.0,994,6337,6337,0.25,0.333333333
1933,1.0,11810,1403,11810,0.637096774,0.0
1934,1.0,11810,6337,11810,0.637096774,0.0
1935,1.0,10151,9660,10151,0.49479166700000005,0.5
1936,1.0,994,4418,4418,0.4,0.556818182
1937,1.0,4418,994,994,0.428571429,0.4
1938,1.0,2456,3927,2456,0.666666667,0.4
