,Username,Played,Won,tag_bg,Games,count_character_has_won,count_character_has_been_played,accepting_games,skill_points,last_logged_in,badge_progressions,elo,lost_against,current_season_skill,win_rate,Knight_played,Archer_played,Rogue_played,Healer_played,Wizard_played,Barbarian_played,Monk_played,Gunner_played,Knight_win,Archer_win,Rogue_win,Healer_win,Wizard_win,Barbarian_win,Monk_win,Gunner_win
88,Chrispie111,36,17,green,"['waiting', 'none', None, None, 'none']","{'K': 1, 'A': 7, 'R': 15, 'H': 0, 'W': 1, 'B': 0, 'M': 1, 'G': 9}","{'K': 3, 'A': 18, 'R': 30, 'H': 1, 'W': 2, 'B': 1, 'M': 2, 'G': 15}",True,631,2020-05-18 10:14:52.709000,"[2, 1, 4, 7, 20, 15, 1, 0, 1, 1, 1, 0, 1, 1, 6, 9, 115, 0, 0, 631, 0, 0, 8, 0, 78, 1, 36, 30, 4, 0, 17, 0, 4, 37, 0, 0, 4, 1, 5, 0, 2, 631, 1951, 475, 0, 0, 0, 0, 0, 0]",932.8771733436428,"['Frp97', 'Jhannah', 'sophie', 'adamski5298', 'BetterThanU', 'Frp97', 'alcam456', 'sstein', 'Ezzey', 'Anakhand', 'Ezzey', 'Ezzey', 'Baepsae', 'Deanerbeck', 'cptKav']",631,47.22222222222222,3,18,30,1,2,1,2,15,1,7,15,0,1,0,1,9
89,cptKav,498,233,nature,"['waiting', 'none', 'none', 'none', 'none']","{'K': 58, 'A': 92, 'R': 56, 'H': 53, 'W': 38, 'B': 80, 'M': 38, 'G': 51}","{'K': 118, 'A': 183, 'R': 133, 'H': 102, 'W': 94, 'B': 148, 'M': 94, 'G': 120}",True,8606,2020-09-24 13:44:48.411000,"[51, 58, 111, 92, 67, 56, 44, 53, 46, 38, 66, 80, 58, 38, 53, 51, 522, 2, 1, 8606, 1279, 3792, 9, 0, 100, 94, 496, 183, 62, 17, 233, 11, 10, 490, 30, 9, 120, 1, 12, 2, 10, 4761, 4529, 2387, 0, 0, 0, 0, 0, 0]",696.9808790471052,"['demander', 'Mageofheart', 'BestWilliam', 'BestWilliam', 'BestWilliam', 'Mageofheart', 'Mageofheart', 'Mageofheart', 'Mageofheart', 'sidb', 'sidb', 'Alliyana', 'TheMaster', 'Alliyana', 'creilly2', 'CalHaribo', 'Etess', 'whiplash', 'tanini', 'tanini', 'whiplash', 'kubajj', 'probablytom', 'kubajj', 'Jamie', 'meow', 'Jamie', 'Jamie', 'bladestoe', 'Jamie', 'Fbomb', 'norgart', 'mosam1311', 'Fbomb', 'Fbomb', 'creilly1', 'Fbomb', 'Ellen', 'basta', 'creilly1', 'basta', 'basta', 'creilly1', 'Ellen', 'Ellen', 'Fbomb', 'Paddy', 'Ellen', 'Fbomb', 'georgedo', 'creilly1', 'creilly1', 'alan', 'jack', 'pool27', 'georgedo', 'jack', 'basta', 'sstein', 'Frp97', 'Ellen', 'Ellen', 'Frp97', 'creilly1', 'sstein', 'ECDr', 'sstein', 'creilly1', 'Master4444', 'Frp97', 'georgedo', 'Ellen', 'BetterThanU', 'Nonni', 'Ellen', 'Jhannah', 'Ellen', 'sstein', 'probablytom', 'sstein', 'Andy', 'sstein', 'jaymoney', 'jaymoney', 'wasyl2001', 'Frp97', 'georgedo', 'ECDr', 'jaymoney', 'aaaa', 'sstein', 'sstein', 'dalinar', 'eggface', 'creilly1', 'creilly1', 'timri', 'timri', 'ECDr', 'ECDr', 'Ezzey', 'ECDr', 'apropos0', 'ECDr', 'ECDr', 'apropos0', 'creilly1', 'apropos0', 'BerrySauce', 'apropos0', 'Ellen', 'Nari', 'Deanerbeck', 'timri', 'timri', 'ECDr', 'Deanerbeck', 'Nari', 'ECDr', 'Deanerbeck', 'Deanerbeck', 'Luca1802', 'apropos0', 'apropos0', 'l17r', 'Nari', 'l17r', 'Luca1802', 'l17r', 'Luca1802', 'apropos0', 'timri', 'Luca1802', 'Deanerbeck', 'DX13', 'Luca1802', 'dalinar', 'DX13', 'l17r', 'dalinar', 'probablytom', 'DX13', 'vinl']",4761,46.787148594377506,118,183,133,102,94,148,94,120,58,92,56,53,38,80,38,51
90,Beth,139,65,blue,"['none', 'none', 'none', 'none', 'none']","{'K': 25, 'A': 14, 'R': 25, 'H': 3, 'W': 9, 'B': 26, 'M': 6, 'G': 22}","{'K': 45, 'A': 34, 'R': 55, 'H': 8, 'W': 27, 'B': 42, 'M': 15, 'G': 46}",False,3403,2020-08-12 15:26:38.696000,"[21, 25, 11, 14, 40, 25, 6, 3, 14, 9, 21, 26, 5, 6, 18, 22, 418, 5, 1, 3403, 3184, 1302, 6, 0, 94, 8, 136, 55, 14, 5, 65, 82, 14, 4, 4, 0, 32, 1, 7, 4, 14, 1707, 1754, 693, 0, 0, 0, 0, 0, 0]",1556.556783455994,"['Etess', 'ECDr', 'Alliyana', 'asdf', 'Etess', 'Jamie', 'Etess', 'cwallis', 'Jamie', 'Luca1802', 'sstein', 'cwallis', 'Damian', 'timri', 'sophie', 'sophie', 'walshy1066', 'tickler', 'V4ssilios', 'V4ssilios', 'basta', 'Frp97', 'l17r', 'l17r', 'l17r', 'basta', 'basta', 'Beccccca', 'basta', 'probablytom', 'basta', 'Beccccca', 'Frp97', 'Frp97', 'probablytom', 'aaaa', 'aaaa', 'Frp97', 'l17r']",1707,46.76258992805755,45,34,55,8,27,42,15,46,25,14,25,3,9,26,6,22
91,adamski5298,45,21,purple,"['none', 'none', 'none', 'none', 'none']","{'K': 10, 'A': 8, 'R': 5, 'H': 6, 'W': 3, 'B': 2, 'M': 4, 'G': 4}","{'K': 20, 'A': 14, 'R': 8, 'H': 12, 'W': 9, 'B': 4, 'M': 10, 'G': 13}",True,729,2020-05-17 19:47:37.791000,"[13, 10, 7, 8, 3, 5, 6, 6, 4, 3, 4, 2, 4, 4, 4, 4, 233, 0, 0, 734, 0, 0, 4, 0, 80, 4, 45, 20, 4, 1, 21, 3, 7, 24, 0, 0, 11, 1, 7, 1, 10, 734, 1849, 400, 0, 0, 0, 0, 0, 0]",1327.476691731518,"['cptKav', 'Ellen', 'Chrispie111', 'Anakhand', 'Martin', 'Anakhand', 'cptKav', 'Ezzey', 'LLilliputian', 'Martin', 'Ezzey', 'LLilliputian', 'cptKav']",729,46.666666666666664,20,14,8,12,9,4,10,13,10,8,5,6,3,2,4,4
92,CannyCaracal,26,12,green,"['none', 'none', 'none', 'none', 'none']","{'K': 4, 'A': 2, 'R': 1, 'H': 10, 'W': 1, 'B': 1, 'M': 0, 'G': 5}","{'K': 7, 'A': 8, 'R': 8, 'H': 13, 'W': 6, 'B': 2, 'M': 1, 'G': 7}",True,451,2020-07-17 16:12:42.280000,"[2, 4, 1, 2, 4, 1, 13, 10, 4, 1, 1, 1, 0, 0, 1, 5, 83, 0, 1, 451, 0, 0, 4, 4, 73, 1, 26, 13, 1, 1, 12, 1, 2, 10, 0, 3, 4, 1, 6, 0, 3, 451, 1680, 215, 0, 0, 0, 0, 0, 0]",1086.5050435631306,"['Jhannah', 'Jhannah', 'BetterThanU', 'Jhannah', 'sstein', 'BetterThanU', 'Andy', 'Nari', 'sstein', 'Michael']",451,46.15384615384615,7,8,8,13,6,2,1,7,4,2,1,10,1,1,0,5
93,Felix42,13,6,purple,"['none', 'none', 'none', 'none', 'none']","{'K': 1, 'A': 1, 'R': 5, 'H': 1, 'W': 0, 'B': 0, 'M': 4, 'G': 0}","{'K': 1, 'A': 6, 'R': 7, 'H': 3, 'W': 2, 'B': 1, 'M': 6, 'G': 0}",True,254,2020-04-13 21:12:10.070000,"[0, 1, 3, 1, 7, 5, 3, 1, 0, 0, 0, 0, 0, 4, 0, 0, 47, 0, 0, 254, 1524, 0, 2, 0, 65, 0, 13, 7, 1, 0, 6, 0, 0, 10, 0, 0, 4, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1193.7614345102738,"['Deanerbeck', 'cwallis', 'whiplash']",0,46.15384615384615,1,6,7,3,2,1,6,0,1,1,5,1,0,0,4,0
94,Alliyana,24,11,cosmic,"['none', 'none', 'none', 'none', 'none']","{'K': 2, 'A': 3, 'R': 5, 'H': 0, 'W': 0, 'B': 5, 'M': 6, 'G': 1}","{'K': 4, 'A': 10, 'R': 9, 'H': 2, 'W': 1, 'B': 9, 'M': 11, 'G': 2}",True,472,2020-04-19 13:34:14.023000,"[3, 2, 3, 3, 9, 5, 2, 0, 0, 0, 5, 5, 1, 6, 1, 1, 58, 0, 0, 472, 811, 336, 2, 0, 72, 1, 24, 11, 3, 1, 11, 0, 0, 33, 0, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1191.7656694295497,"['Marta', 'sidb', 'creilly1', 'ruadh_mor', 'creilly1', 'EarlofSurl', 'EarlofSurl', 'EarlofSurl', 'versatile', 'bladestoe', 'Marta', 'Nari']",0,45.83333333333333,4,10,9,2,1,9,11,2,2,3,5,0,0,5,6,1
95,MhairiM,24,11,green,"['none', 'none', 'none', 'none', 'none']","{'K': 2, 'A': 4, 'R': 4, 'H': 1, 'W': 1, 'B': 4, 'M': 0, 'G': 6}","{'K': 3, 'A': 11, 'R': 8, 'H': 1, 'W': 4, 'B': 8, 'M': 2, 'G': 11}",True,596,2020-05-31 14:07:41.333000,"[2, 2, 4, 4, 7, 4, 1, 1, 2, 1, 5, 4, 0, 0, 3, 6, 104, 0, 1, 596, 3892, 0, 3, 1, 76, 1, 24, 11, 2, 3, 11, 1, 0, 9, 1, 16, 3, 1, 3, 0, 0, 316, 2711, 0, 0, 0, 0, 0, 0, 0]",1147.9012385531728,"['probablyrob', 'whiplash', 'probablytom', 'Jamie', 'creilly2', 'timri', 'Jamie', 'jonildo', 'Nari', 'probablytom']",316,45.83333333333333,3,11,8,1,4,8,2,11,2,4,4,1,1,4,0,6
96,probablyrob,33,15,nature,"['none', 'none', 'none', 'none', 'none']","{'K': 0, 'A': 0, 'R': 6, 'H': 9, 'W': 0, 'B': 2, 'M': 4, 'G': 9}","{'K': 1, 'A': 4, 'R': 13, 'H': 16, 'W': 4, 'B': 8, 'M': 6, 'G': 14}",True,695,2020-05-20 10:24:10.318000,"[0, 0, 3, 0, 4, 6, 14, 9, 1, 0, 6, 2, 2, 4, 3, 9, 121, 0, 1, 695, 1992, 297, 6, 2, 79, 1, 33, 16, 5, 0, 15, 13, 18, 1, 3, 0, 5, 1, 6, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0]",1159.6231273103924,"['MarkyMark74', 'whiplash', 'demander', 'Deanerbeck', 'yasmin_f', 'cwallis', 'walshy1066', 'Beth', 'probablytom', 'elennon', 'Frp97', 'probablytom', 'bladestoe']",10,45.45454545454545,1,4,13,16,4,8,6,14,0,0,6,9,0,2,4,9
97,pool27,115,52,orange,"['none', 'none', 'none', 'none', 'none']","{'K': 1, 'A': 6, 'R': 15, 'H': 13, 'W': 21, 'B': 6, 'M': 27, 'G': 15}","{'K': 2, 'A': 13, 'R': 32, 'H': 36, 'W': 42, 'B': 13, 'M': 63, 'G': 29}",True,1867,2020-05-07 21:49:03.746000,"[1, 1, 8, 6, 24, 15, 21, 13, 24, 21, 6, 6, 23, 27, 8, 15, 504, 0, 1, 1877, 1817, 1449, 3, 0, 94, 2, 115, 63, 25, 1, 52, 11, 0, 115, 5, 0, 26, 1, 5, 1, 0, 149, 658, 77, 0, 0, 0, 0, 0, 0]",1171.1716031691303,"['probablytom', 'probablytom', 'Ellen', 'bcslippers', 'kubajj', 'kubajj', 'kubajj', 'kubajj', 'probablytom', 'charlotte', 'whiplash', 'whiplash', 'Deanerbeck', 'whiplash', 'Etess', 'apropos0', 'Jamie', 'walshy1066', 'apropos0', 'Ellen', 'apropos0', 'Frp97', 'Marta', 'Jamie', 'Jamie', 'Marta', 'sophie', 'Jamie', 'Marta', 'whiplash', 'georgedo', 'probablytom', 'timri', 'Silver', 'Silver', 'sophie', 'DavetheRave']",139,45.21739130434783,2,13,32,36,42,13,63,29,1,6,15,13,21,6,27,15
98,norgart,51,23,blue,"['none', 'none', 'none', 'none', 'none']","{'K': 2, 'A': 6, 'R': 6, 'H': 4, 'W': 5, 'B': 1, 'M': 8, 'G': 14}","{'K': 6, 'A': 12, 'R': 12, 'H': 9, 'W': 13, 'B': 4, 'M': 11, 'G': 29}",True,1210,2020-04-24 23:01:23.620000,"[3, 2, 3, 6, 11, 6, 9, 4, 9, 5, 2, 1, 7, 8, 4, 14, 122, 0, 0, 1210, 1889, 569, 6, 0, 86, 4, 48, 29, 10, 0, 23, 1, 9, 56, 0, 34, 7, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1195.7672533593318,"['Ellen', 'Elessar', 'pool27', 'Ellen', 'LewisDyer', 'MhairiM', 'creilly1', 'ECDr', 'totem37', 'walshy1066', 'kubajj', 'creilly1', 'ECDr', 'jack', 'Ellen', 'kubajj', 'kubajj', 'kubajj']",0,45.09803921568628,6,12,12,9,13,4,11,29,2,6,6,4,5,1,8,14
99,musicalSpear,20,9,blue,"['none', 'none', 'none', 'none', 'none']","{'K': 2, 'A': 5, 'R': 5, 'H': 4, 'W': 2, 'B': 0, 'M': 0, 'G': 0}","{'K': 6, 'A': 12, 'R': 13, 'H': 5, 'W': 2, 'B': 1, 'M': 1, 'G': 0}",False,323,2020-05-16 17:08:33.158000,"[1, 2, 3, 5, 10, 5, 5, 4, 0, 2, 1, 0, 0, 0, 0, 0, 114, 0, 0, 323, 0, 0, 3, 1, 72, 0, 20, 13, 0, 2, 9, 1, 5, 14, 0, 0, 3, 1, 3, 0, 6, 323, 2065, 212, 0, 0, 0, 0, 0, 0]",1109.5054849641745,"['Morntato', 'alcam456', 'alcam456', 'Significance', 'Morntato', 'rowan', 'Ezzey', 'Ezzey']",323,45.0,6,12,13,5,2,1,1,0,2,5,5,4,2,0,0,0
100,l17r,906,405,geometric,"[None, None, None, None, None]","{'K': 1, 'A': 332, 'R': 317, 'H': 10, 'W': 1, 'B': 73, 'M': 75, 'G': 1}","{'K': 3, 'A': 766, 'R': 747, 'H': 14, 'W': 6, 'B': 132, 'M': 137, 'G': 1}",True,15234,2020-09-24 13:37:14.971000,"[0, 1, 3, 332, 746, 317, 13, 10, 5, 1, 131, 73, 4, 75, 1, 1, 520, 0, 1, 15234, 2472, 2142, 10, 2, 99, 1, 903, 766, 90, 23, 405, 396, 9, 516, 37, 13, 302, 1, 13, 1, 409, 11642, 1150, 7567, 0, 0, 0, 0, 0, 0]",-11686.345064742158,"['Shanys', 'EarlofSurl', 'CalHaribo', 'Mando', 'Sidthesloth', 'tanini', 'cwallis', 'Sidthesloth', 'creilly2', 'Fbomb', 'Sidthesloth', 'walshy1066', 'Paddy', 'georgedo', 'Fbomb', 'creilly2', 'Paddy', 'Fbomb', 'sophie', 'DoctorW', 'elennon', 'sstein', 'sophie', 'alcam456', 'Baepsae', 'Tharry0', 'sstein', 'walshy1066', 'basta', 'basta', 'sstein', 'basta', 'basta', 'Andy', 'eggface', 'georgedo', 'sstein', 'sstein', 'Ezzey', 'creilly1', 'basta', 'creilly1', 'elennon', 'chins', 'elennon', 'Martin', 'cptKav', 'Nari', 'timri', 'timri', 'Beccccca', 'timri', 'DavetheRave', 'timri', 'timri', 'Nari', 'cptKav', 'dalinar', 'Frp97', 'Frp97', 'ECDr', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'timri', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Deanerbeck', 'Frp97', 'timri', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Deanerbeck', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Deanerbeck', 'Deanerbeck', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'apropos0', 'timri', 'apropos0', 'apropos0', 'Frp97', 'Frp97', 'apropos0', 'apropos0', 'apropos0', 'Frp97', 'Frp97', 'apropos0', 'apropos0', 'apropos0', 'apropos0', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'apropos0', 'apropos0', 'apropos0', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'apropos0', 'Frp97', 'apropos0', 'Frp97', 'apropos0', 'Frp97', 'apropos0', 'apropos0', 'Frp97', 'Frp97', 'Luca1802', 'apropos0', 'Luca1802', 'Frp97', 'apropos0', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'apropos0', 'Frp97', 'Frp97', 'Luca1802', 'Deanerbeck', 'Frp97', 'apropos0', 'Frp97', 'Deanerbeck', 'Deanerbeck', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'Frp97', 'apropos0', 'Frp97', 'Frp97', 'apropos0', 'Frp97', 'Frp97', 'Deanerbeck', 'Frp97', 'apropos0', 'Luca1802', 'Frp97', 'apropos0', 'Frp97', 'Frp97', 'apropos0', 'Frp97', 'Frp97', 'Frp97', 'apropos0', 'apropos0', 'Frp97', 'apropos0', 'Frp97', 'apropos0', 'apropos0', 'apropos0', 'Frp97']",11642,44.70198675496689,3,766,747,14,6,132,137,1,1,332,317,10,1,73,75,1
101,Schmofe,9,4,blue,"['none', 'none', 'none', 'none', 'none']","{'K': 0, 'A': 3, 'R': 2, 'H': 0, 'W': 1, 'B': 1, 'M': 1, 'G': 0}","{'K': 2, 'A': 7, 'R': 4, 'H': 1, 'W': 1, 'B': 1, 'M': 2, 'G': 0}",True,210,2020-05-02 20:36:28.960000,"[1, 0, 3, 3, 4, 2, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 57, 0, 1, 210, 1693, 0, 2, 1, 63, 0, 9, 7, 0, 0, 4, 0, 0, 10, 0, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1180.887543058985,"['jack', 'jack', 'jack', 'Ellen']",74,44.44444444444444,2,7,4,1,1,1,2,0,0,3,2,0,1,1,1,0
102,Sabotage,54,24,nature,"['none', 'none', 'none', 'none', 'none']","{'K': 1, 'A': 0, 'R': 0, 'H': 3, 'W': 0, 'B': 0, 'M': 23, 'G': 21}","{'K': 5, 'A': 4, 'R': 2, 'H': 6, 'W': 4, 'B': 3, 'M': 43, 'G': 39}",True,1172,2020-05-03 19:24:34.124000,"[1, 1, 3, 0, 1, 0, 5, 3, 4, 0, 0, 0, 37, 23, 2, 21, 63, 0, 2, 1172, 836, 450, 7, 0, 88, 2, 53, 43, 7, 3, 24, 18, 2, 2, 9, 29, 4, 1, 7, 3, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0]",1184.429242420894,"['Ellen', 'Ellen', 'cptKav', 'georgedo', 'Ellen', 'cptKav', 'DoctorW', 'Ellen', 'Ellen', 'Ellen', 'l17r', 'creilly1', 'creilly1', 'Ellen', 'kubajj', 'norgart', 'Deanerbeck', 'l17r', 'Beth', 'Beth', 'Ellen', 'timri', 'basta', 'Ellen', 'Beth']",10,44.44444444444444,5,4,2,6,4,3,43,39,1,0,0,3,0,0,23,21
103,vinl,57,25,geometric,"['none', 'none', 'none', 'none', 'none']","{'K': 3, 'A': 1, 'R': 9, 'H': 9, 'W': 6, 'B': 6, 'M': 1, 'G': 15}","{'K': 9, 'A': 5, 'R': 14, 'H': 18, 'W': 19, 'B': 12, 'M': 4, 'G': 31}",True,1410,2020-08-26 16:41:20.903000,"[4, 3, 2, 1, 12, 9, 6, 9, 13, 6, 9, 6, 3, 1, 7, 15, 151, 0, 3, 1410, 0, 0, 4, 1, 87, 4, 56, 31, 5, 3, 25, 17, 0, 1, 8, 2, 21, 1, 5, 0, 16, 1355, 7807, 0, 0, 0, 0, 0, 0, 0]",1668.7331761743587,"['ECDr', 'DX13', 'DX13', 'DX13', 'timri', 'DX13', 'probablytom', 'DX13', 'timri', 'timri']",1355,43.859649122807014,9,5,14,18,19,12,4,31,3,1,9,9,6,6,1,15
104,chins,57,25,green,"['none', 'none', 'none', 'none', 'none']","{'K': 2, 'A': 25, 'R': 1, 'H': 0, 'W': 6, 'B': 16, 'M': 0, 'G': 0}","{'K': 4, 'A': 52, 'R': 4, 'H': 1, 'W': 17, 'B': 34, 'M': 0, 'G': 0}",True,1308,2020-07-10 15:55:35.500000,"[3, 2, 9, 25, 3, 1, 1, 0, 10, 6, 30, 16, 0, 0, 0, 0, 187, 2, 1, 1318, 0, 0, 4, 0, 86, 0, 56, 52, 4, 4, 25, 0, 0, 95, 0, 4, 6, 0, 5, 2, 0, 1285, 4843, 727, 0, 0, 0, 0, 0, 0]",962.8567346118282,"['Martin', 'BetterThanU', 'BetterThanU', 'Martin', 'Martin', 'Frp97', 'bobabell', 'Chrispie111', 'Chrispie111', 'Vinc0310', 'alcam456', 'eggface', 'georgedo', 'creilly1', 'Andy', 'Andy', 'Andy', 'Andy', 'Andy', 'Andy', 'Ezzey', 'Luca1802', 'Nari', 'Nari', 'Luca1802']",1275,43.859649122807014,4,52,4,1,17,34,0,0,2,25,1,0,6,16,0,0
105,DavetheRave,144,63,nature,"['none', 'none', 'none', 'none', 'none']","{'K': 7, 'A': 14, 'R': 25, 'H': 4, 'W': 16, 'B': 28, 'M': 14, 'G': 18}","{'K': 24, 'A': 29, 'R': 44, 'H': 16, 'W': 36, 'B': 54, 'M': 36, 'G': 49}",True,4495,2020-09-15 06:42:11.904000,"[9, 7, 7, 14, 34, 25, 6, 4, 10, 16, 35, 28, 7, 14, 36, 18, 120, 4, 4, 4495, 2427, 0, 5, 0, 94, 16, 144, 54, 14, 9, 63, 23, 2, 98, 10, 0, 26, 1, 6, 2, 30, 3865, 6270, 2146, 0, 0, 0, 0, 0, 0]",791.2856458343041,"['creilly1', 'CalHaribo', 'jonildo', 'CalHaribo', 'Sidthesloth', 'creilly1', 'cptKav', 'Fbomb', 'Deanerbeck', 'aaaa', 'V4ssilios', 'Michael', 'chins', 'Beth', 'eggface', 'Ellen', 'Ellen', 'basta', 'apropos0', 'apropos0', 'apropos0', 'timri', 'Deanerbeck', 'Deanerbeck', 'Frp97', 'apropos0', 'apropos0', 'Luca1802', 'Luca1802', 'Deanerbeck', 'Deanerbeck', 'Deanerbeck', 'Deanerbeck', 'l17r', 'apropos0', 'apropos0', 'timri', 'Luca1802', 'Luca1802', 'vinl', 'Deanerbeck', 'Luca1802', 'Luca1802', 'probablytom', 'Frp97', 'Luca1802', 'Luca1802', 'timri', 'Luca1802', 'apropos0', 'Frp97', 'apropos0', 'Lotua', 'timri', 'Beccccca']",3865,43.75,24,29,44,16,36,54,36,49,7,14,25,4,16,28,14,18
106,deathseeker,46,20,orange,"['none', 'none', 'none', 'none', 'none']","{'K': 0, 'A': 0, 'R': 20, 'H': 6, 'W': 1, 'B': 1, 'M': 0, 'G': 12}","{'K': 4, 'A': 1, 'R': 45, 'H': 15, 'W': 3, 'B': 3, 'M': 1, 'G': 20}",True,1033,2020-07-22 17:54:40.059000,"[2, 0, 1, 0, 30, 20, 10, 6, 0, 1, 2, 1, 0, 0, 1, 12, 168, 0, 1, 999, 3030, 0, 10, 0, 82, 1, 46, 45, 4, 0, 20, 4, 0, 37, 5, 7, 7, 1, 7, 0, 0, 644, 841, 273, 0, 0, 0, 0, 0, 0]",1151.4593866802625,"['Paddy', 'dalinar', 'Beth', 'creilly1', 'timri', 'creilly1', 'tanini', 'tanini', 'Beth', 'creilly1', 'Nari', 'l17r', 'basta', 'Silver', 'l17r', 'cptKav', 'cptKav', 'Apollogize', 'basta']",678,43.47826086956522,4,1,45,15,3,3,1,20,0,0,20,6,1,1,0,12
107,pigeon,30,13,green,"['none', 'none', 'none', 'none', 'none']","{'K': 4, 'A': 4, 'R': 3, 'H': 1, 'W': 1, 'B': 2, 'M': 9, 'G': 2}","{'K': 11, 'A': 5, 'R': 8, 'H': 9, 'W': 3, 'B': 4, 'M': 17, 'G': 3}",True,579,2020-05-20 10:24:23.693000,"[3, 4, 3, 4, 7, 3, 9, 1, 2, 1, 3, 2, 1, 9, 2, 2, 97, 0, 1, 579, 1265, 453, 3, 0, 80, 3, 30, 17, 5, 0, 13, 4, 3, 4, 1, 0, 6, 1, 4, 3, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0]",1185.4372392751168,"['Ellen', 'creilly1', 'creilly1', 'EarlofSurl', 'norgart', 'Ellen', 'creilly2', 'gummytribble', 'timri', 'timri', 'timri']",10,43.333333333333336,11,5,8,9,3,4,17,3,4,4,3,1,1,2,9,2
108,LewisDyer,21,9,oddysey,"['none', 'none', 'none', 'none', 'none']","{'K': 0, 'A': 4, 'R': 3, 'H': 5, 'W': 3, 'B': 1, 'M': 2, 'G': 0}","{'K': 2, 'A': 9, 'R': 7, 'H': 11, 'W': 8, 'B': 2, 'M': 3, 'G': 0}",True,400,2020-05-15 20:11:54.634000,"[1, 0, 2, 4, 4, 3, 9, 5, 3, 3, 1, 1, 1, 2, 0, 0, 30, 0, 1, 400, 539, 122, 3, 3, 74, 0, 21, 11, 1, 1, 9, 2, 1, 21, 0, 2, 2, 1, 4, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0]",1170.4173029432425,"['sidb', 'cptKav', 'apropos0', 'Etess', 'Rarno', 'DoctorW', 'cptKav', 'ruadh_mor', 'apropos0', 'alan']",10,42.857142857142854,2,9,7,11,8,2,3,0,0,4,3,5,3,1,2,0
109,bcslippers,14,6,blue,"['none', 'none', 'none', 'none', 'none']","{'K': 2, 'A': 2, 'R': 2, 'H': 3, 'W': 0, 'B': 1, 'M': 2, 'G': 0}","{'K': 5, 'A': 3, 'R': 4, 'H': 6, 'W': 2, 'B': 3, 'M': 4, 'G': 1}",True,240,2020-04-13 17:52:45.775000,"[1, 2, 3, 2, 3, 2, 3, 3, 1, 0, 2, 1, 1, 2, 0, 0, 24, 0, 0, 245, 2039, 140, 3, 0, 68, 1, 14, 6, 2, 0, 6, 2, 0, 17, 0, 0, 1, 1, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1189.128294202911,"['creilly2', 'kubajj', 'gummytribble', 'cptKav', 'Nari', 'gummytribble', 'creilly1']",0,42.857142857142854,5,3,4,6,2,3,4,1,2,2,2,3,0,1,2,0
110,yasmin_f,14,6,purple,"['none', 'none', 'none', 'none', 'none']","{'K': 6, 'A': 6, 'R': 0, 'H': 0, 'W': 0, 'B': 0, 'M': 0, 'G': 0}","{'K': 12, 'A': 13, 'R': 1, 'H': 0, 'W': 0, 'B': 0, 'M': 0, 'G': 0}",True,269,2020-04-16 17:03:48.425000,"[1, 6, 12, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 269, 699, 40, 2, 1, 66, 0, 13, 13, 1, 0, 6, 0, 1, 13, 0, 6, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1191.9968379694542,"['probablyrob', 'probablyrob', 'probablyrob', 'EarlofSurl', 'creilly1', 'ECDr']",0,42.857142857142854,12,13,1,0,0,0,0,0,6,6,0,0,0,0,0,0
